CL_NUM,PC_COD,PC_POR,PC_MON,PC_KEY
6622,1,8.0,3500.0,000662201
6623,1,1.2,3500.0,000662301
6604,1,0.0,3500.0,000660401
6607,1,0.0,3500.0,000660701
6609,1,0.7,3500.0,000660901
6610,1,0.0,3500.0,000661001
6612,1,2.5,3500.0,000661201
6621,1,0.0,3500.0,000662101
6624,1,0.0,3500.0,000662401
6625,1,0.0,3500.0,000662501
6626,1,0.0,3500.0,000662601
6627,1,0.3,3500.0,000662701
6628,1,0.0,3500.0,000662801
6629,1,8.0,49.99,000662901
6630,1,0.8,3500.0,000663001
6631,1,0.0,3500.0,000663101
6633,1,4.0,3500.0,000663301
6635,1,0.0,3500.0,000663501
6632,1,5.0,3500.0,000663201
6555,1,0.0,3500.0,000655501
6587,1,8.0,49.99,000658701
6646,1,1.75,3500.0,000664601
6634,1,0.0,3500.0,000663401
6636,1,0.0,3500.0,000663601
6637,1,0.0,3500.0,000663701
6638,1,0.0,3500.0,000663801
6639,1,0.0,3500.0,000663901
6640,1,0.0,3500.0,000664001
6641,1,0.05,3500.0,000664101
6642,1,0.0,3500.0,000664201
6643,1,0.0,3500.0,000664301
6645,1,4.0,3500.0,000664501
6647,1,5.0,3500.0,000664701
6648,1,0.0,3500.0,000664801
6649,1,4.0,3500.0,000664901
6651,1,0.0,3500.0,000665101
6653,1,0.0,3500.0,000665301
6655,1,0.0,3500.0,000665501
6656,1,5.0,3500.0,000665601
6658,1,1.5,3500.0,000665801
6662,1,5.0,3500.0,000666201
6660,1,0.1,3500.0,000666001
6668,1,4.0,3500.0,000666801
6669,1,1.5,3500.0,000666901
6670,1,2.5,3500.0,000667001
6652,1,1.75,3500.0,000665201
6657,1,0.0,3500.0,000665701
6663,1,0.0,3500.0,000666301
6664,1,0.0,3500.0,000666401
6665,1,2.5,3500.0,000666501
6666,1,0.0,3500.0,000666601
6671,1,0.0,3500.0,000667101
6673,1,0.0,3500.0,000667301
6674,1,0.2,3500.0,000667401
6675,1,0.8,3500.0,000667501
6677,1,0.0,3500.0,000667701
6679,1,2.0,3500.0,000667901
6682,1,0.0,3500.0,000668201
6684,1,0.0,3500.0,000668401
6685,1,5.0,3500.0,000668501
6689,1,0.0,3500.0,000668901
6690,1,0.3,3500.0,000669001
6691,1,0.0,3500.0,000669101
6676,1,0.4,3500.0,000667601
6678,1,0.0,3500.0,000667801
6680,1,0.0,3500.0,000668001
6681,1,0.0,3500.0,000668101
6683,1,0.0,3500.0,000668301
6687,1,0.0,3500.0,000668701
6693,1,0.4,3500.0,000669301
6694,1,0.0,3500.0,000669401
6695,1,1.75,3500.0,000669501
6697,1,0.0,3500.0,000669701
6700,1,0.0,3500.0,000670001
6701,1,0.0,3500.0,000670101
6702,1,0.0,3500.0,000670201
6704,1,4.0,3500.0,000670401
6705,1,5.0,3500.0,000670501
6706,1,1.6,3500.0,000670601
6707,1,0.0,3500.0,000670701
6708,1,2.5,3500.0,000670801
6709,1,0.0,3500.0,000670901
6696,1,0.2,3500.0,000669601
6698,1,0.0,3500.0,000669801
6699,1,1.6,3500.0,000669901
6710,1,0.0,3500.0,000671001
6711,1,0.4,3500.0,000671101
6712,1,0.0,3500.0,000671201
6713,1,1.5,3500.0,000671301
6714,1,0.0,3500.0,000671401
6717,1,2.0,3500.0,000671701
6720,1,0.4,3500.0,000672001
6721,1,8.0,3500.0,000672101
6723,1,0.0,3500.0,000672301
6724,1,0.0,3500.0,000672401
6725,1,0.3,3500.0,000672501
6727,1,2.5,3500.0,000672701
6728,1,0.0,3500.0,000672801
6730,1,0.0,3500.0,000673001
6732,1,0.0,3500.0,000673201
6733,1,0.0,3500.0,000673301
6734,1,0.0,3500.0,000673401
6735,1,0.0,3500.0,000673501
6736,1,4.0,3500.0,000673601
5754,1,5.0,3500.0,000575401
6719,1,0.0,3500.0,000671901
6742,1,0.0,3500.0,000674201
6745,1,0.0,3500.0,000674501
6746,1,0.0,3500.0,000674601
6749,1,4.0,3500.0,000674901
6750,1,5.0,3500.0,000675001
6752,1,0.0,3500.0,000675201
6753,1,0.0,3500.0,000675301
6754,1,2.5,3500.0,000675401
6757,1,0.0,3500.0,000675701
6591,1,1.2,3500.0,000659101
6718,1,1.5,3500.0,000671801
6731,1,0.0,3500.0,000673101
6737,1,1.1,3500.0,000673701
6738,1,0.0,3500.0,000673801
6739,1,0.0,3500.0,000673901
6740,1,0.0,3500.0,000674001
6748,1,1.3,3500.0,000674801
6751,1,0.0,3500.0,000675101
6756,1,0.0,3500.0,000675601
6760,1,0.2,3500.0,000676001
6761,1,0.0,3500.0,000676101
6763,1,1.6,3500.0,000676301
6764,1,5.0,3500.0,000676401
6766,1,0.0,3500.0,000676601
6767,1,2.5,3500.0,000676701
6769,1,0.0,3500.0,000676901
6770,1,0.0,3500.0,000677001
6771,1,3.0,3500.0,000677101
6774,1,0.0,3500.0,000677401
6775,1,0.0,3500.0,000677501
6776,1,0.0,49.99,000677601
6778,1,1.5,3500.0,000677801
6779,1,1.5,3500.0,000677901
6780,1,0.0,3500.0,000678001
6781,1,0.0,3500.0,000678101
6510,1,0.0,3500.0,000651001
6762,1,6.0,3500.0,000676201
6765,1,0.0,3500.0,000676501
6768,1,0.0,3500.0,000676801
6772,1,0.0,3500.0,000677201
6777,1,0.0,3500.0,000677701
6783,1,0.2,3500.0,000678301
6785,1,0.0,3500.0,000678501
6786,1,0.0,3500.0,000678601
6787,1,0.0,3500.0,000678701
6788,1,0.3,3500.0,000678801
6789,1,0.0,3500.0,000678901
6790,1,3.0,3500.0,000679001
6784,1,0.0,3500.0,000678401
6793,1,0.0,3500.0,000679301
6795,1,0.0,3500.0,000679501
6797,1,0.0,3500.0,000679701
6798,1,2.5,3500.0,000679801
6800,1,0.0,3500.0,000680001
6801,1,6.0,3500.0,000680101
6803,1,2.0,3500.0,000680301
6804,1,4.0,3500.0,000680401
6805,1,0.0,3500.0,000680501
6807,1,6.0,3500.0,000680701
6808,1,0.0,3500.0,000680801
6809,1,0.0,3500.0,000680901
6810,1,5.0,0.0,000681001
6811,1,2.5,3500.0,000681101
6812,1,0.0,3500.0,000681201
6813,1,2.5,3500.0,000681301
6815,1,2.5,3500.0,000681501
6796,1,2.5,3500.0,000679601
6814,1,0.0,3500.0,000681401
6817,1,0.0,3500.0,000681701
6792,1,0.0,3500.0,000679201
6818,1,0.7,3500.0,000681801
6819,1,4.0,3500.0,000681901
6820,1,0.0,3500.0,000682001
6821,1,1.6,3500.0,000682101
6823,1,0.2,3500.0,000682301
6826,1,5.0,3500.0,000682601
6828,1,1.75,3500.0,000682801
6829,1,5.0,3500.0,000682901
6830,1,0.0,3500.0,000683001
6822,1,0.0,3500.0,000682201
6827,1,0.0,3500.0,000682701
6831,1,0.0,3500.0,000683101
6832,1,2.0,3500.0,000683201
6833,1,0.0,3500.0,000683301
6834,1,0.0,3500.0,000683401
6835,1,0.0,3500.0,000683501
6838,1,6.0,3500.0,000683801
6840,1,0.0,3500.0,000684001
6841,1,2.5,3500.0,000684101
6825,1,0.0,3500.0,000682501
6839,1,0.05,3500.0,000683901
6843,1,5.0,3500.0,000684301
6844,1,0.0,3500.0,000684401
6846,1,0.0,3500.0,000684601
6850,1,0.0,3500.0,000685001
6851,1,0.0,3500.0,000685101
6845,1,0.0,3500.0,000684501
6847,1,0.0,3500.0,000684701
6849,1,0.0,3500.0,000684901
6852,1,0.0,3500.0,000685201
6854,1,0.0,3500.0,000685401
6855,1,0.0,3500.0,000685501
6856,1,0.0,3500.0,000685601
6857,1,0.0,49.99,000685701
6858,1,2.5,3500.0,000685801
6861,1,0.2,3500.0,000686101
6863,1,5.0,3500.0,000686301
6866,1,0.0,3500.0,000686601
6867,1,2.5,3500.0,000686701
6870,1,1.3,49.99,000687001
6853,1,0.0,3500.0,000685301
6873,1,0.0,3500.0,000687301
6874,1,0.0,3500.0,000687401
6875,1,0.0,3500.0,000687501
6876,1,5.0,49.99,000687601
6878,1,2.0,3500.0,000687801
6879,1,0.0,3500.0,000687901
6880,1,0.0,3500.0,000688001
6881,1,0.0,3500.0,000688101
6884,1,2.5,3500.0,000688401
6885,1,0.0,3500.0,000688501
6887,1,5.0,3500.0,000688701
6888,1,0.0,3500.0,000688801
6882,1,1.5,3500.0,000688201
6872,1,0.0,3500.0,000687201
6877,1,0.0,3500.0,000687701
6889,1,0.0,3500.0,000688901
6890,1,1.5,3500.0,000689001
6891,1,0.4,3500.0,000689101
6892,1,0.0,3500.0,000689201
6894,1,0.5,3500.0,000689401
6895,1,0.0,3500.0,000689501
6897,1,0.0,3500.0,000689701
6898,1,0.0,3500.0,000689801
6899,1,0.0,3500.0,000689901
6901,1,4.0,3500.0,000690101
6886,1,0.0,3500.0,000688601
6896,1,0.2,3500.0,000689601
6903,1,0.0,3500.0,000690301
6904,1,0.0,3500.0,000690401
6908,1,0.0,3500.0,000690801
6909,1,0.0,3500.0,000690901
6387,1,0.0,3500.0,000638701
6906,1,0.3,3500.0,000690601
6910,1,2.5,3500.0,000691001
6911,1,2.5,3500.0,000691101
6912,1,0.0,3500.0,000691201
918,1,0.0,3500.0,000091801
6862,1,0.0,3500.0,000686201
6902,1,0.3,3500.0,000690201
6905,1,2.5,3500.0,000690501
6914,1,0.0,3500.0,000691401
6915,1,1.6,3500.0,000691501
6916,1,0.0,3500.0,000691601
6917,1,8.0,49.99,000691701
6920,1,4.0,3500.0,000692001
6921,1,0.0,3500.0,000692101
6924,1,0.0,3500.0,000692401
6925,1,0.0,3500.0,000692501
6824,1,5.0,3500.0,000682401
6919,1,0.0,3500.0,000691901
6923,1,0.0,3500.0,000692301
6927,1,8.0,3500.0,000692701
6929,1,0.0,3500.0,000692901
6930,1,0.0,3500.0,000693001
6932,1,0.0,3500.0,000693201
6933,1,0.0,3500.0,000693301
6934,1,0.0,3500.0,000693401
6935,1,0.0,3500.0,000693501
6936,1,0.0,3500.0,000693601
6937,1,2.5,3500.0,000693701
6928,1,0.0,3500.0,000692801
6938,1,0.0,3500.0,000693801
6939,1,6.0,3500.0,000693901
6941,1,1.5,3500.0,000694101
6942,1,0.0,3500.0,000694201
6943,1,4.0,3500.0,000694301
6944,1,0.0,3500.0,000694401
6945,1,0.0,3500.0,000694501
6946,1,1.6,3500.0,000694601
6947,1,5.0,3500.0,000694701
6948,1,4.0,3500.0,000694801
6949,1,0.0,3500.0,000694901
6950,1,5.0,3500.0,000695001
6951,1,0.0,3500.0,000695101
6953,1,6.0,3500.0,000695301
6954,1,5.0,3500.0,000695401
6955,1,0.0,3500.0,000695501
6956,1,0.0,3500.0,000695601
6959,1,0.5,3500.0,000695901
6961,1,0.0,3500.0,000696101
6962,1,0.9,3500.0,000696201
6836,1,0.0,3500.0,000683601
6952,1,0.0,3500.0,000695201
6963,1,1.5,3500.0,000696301
6964,1,0.0,3500.0,000696401
6965,1,1.6,3500.0,000696501
6966,1,0.0,3500.0,000696601
6967,1,4.0,3500.0,000696701
6968,1,1.3,3500.0,000696801
6969,1,2.5,3500.0,000696901
6972,1,4.0,3500.0,000697201
6973,1,1.6,3500.0,000697301
6974,1,0.0,3500.0,000697401
6975,1,0.0,3500.0,000697501
6976,1,5.0,3500.0,000697601
6977,1,0.5,3500.0,000697701
6978,1,1.75,3500.0,000697801
6979,1,0.0,3500.0,000697901
6980,1,0.0,3500.0,000698001
6981,1,0.0,3500.0,000698101
6982,1,0.0,3500.0,000698201
6970,1,0.0,3500.0,000697001
6983,1,0.0,3500.0,000698301
6984,1,0.0,3500.0,000698401
6985,1,5.0,3500.0,000698501
6988,1,0.0,3500.0,000698801
6989,1,0.1,3500.0,000698901
6990,1,0.0,3500.0,000699001
6991,1,0.0,3500.0,000699101
6992,1,1.6,3500.0,000699201
6994,1,0.0,3500.0,000699401
6995,1,4.0,3500.0,000699501
6996,1,0.0,3500.0,000699601
6997,1,0.0,3500.0,000699701
6998,1,0.0,3500.0,000699801
6999,1,5.0,3500.0,000699901
7000,1,0.0,3500.0,000700001
7001,1,4.0,3500.0,000700101
7002,1,0.9,3500.0,000700201
7003,1,2.5,3500.0,000700301
7004,1,0.0,3500.0,000700401
7005,1,1.3,3500.0,000700501
7007,1,0.0,3500.0,000700701
7008,1,2.5,3500.0,000700801
7009,1,0.0,3500.0,000700901
7010,1,2.5,3500.0,000701001
7011,1,4.0,3500.0,000701101
7013,1,0.0,3500.0,000701301
7015,1,8.0,49.99,000701501
7016,1,0.0,3500.0,000701601
7020,1,0.0,3500.0,000702001
7021,1,0.1,3500.0,000702101
7023,1,6.0,3500.0,000702301
7024,1,0.0,3500.0,000702401
7025,1,0.0,3500.0,000702501
7027,1,0.0,3500.0,000702701
7032,1,4.0,3500.0,000703201
7033,1,1.75,3500.0,000703301
7036,1,2.5,3500.0,000703601
7039,1,0.0,3500.0,000703901
7038,1,0.0,3500.0,000703801
7026,1,0.0,3500.0,000702601
7028,1,0.0,3500.0,000702801
7029,1,5.0,3500.0,000702901
7030,1,0.0,3500.0,000703001
7031,1,0.0,3500.0,000703101
7035,1,0.0,3500.0,000703501
7037,1,0.0,3500.0,000703701
7040,1,0.0,3500.0,000704001
7041,1,0.7,3500.0,000704101
7044,1,0.0,3500.0,000704401
7045,1,0.0,3500.0,000704501
7046,1,4.0,3500.0,000704601
7048,1,0.3,3500.0,000704801
7049,1,0.0,3500.0,000704901
7051,1,0.0,3500.0,000705101
7052,1,1.3,3500.0,000705201
7053,1,0.0,3500.0,000705301
7054,1,5.0,3500.0,000705401
7055,1,4.0,3500.0,000705501
7056,1,5.0,3500.0,000705601
7057,1,1.6,3500.0,000705701
5490,1,0.0,3500.0,000549001
7059,1,0.5,3500.0,000705901
7060,1,0.0,3500.0,000706001
7061,1,2.5,3500.0,000706101
7062,1,4.0,3500.0,000706201
7063,1,0.0,3500.0,000706301
7064,1,1.75,3500.0,000706401
7067,1,0.0,3500.0,000706701
7068,1,0.0,3500.0,000706801
7070,1,0.0,3500.0,000707001
5727,1,0.0,3500.0,000572701
7042,1,0.0,3500.0,000704201
7043,1,0.0,3500.0,000704301
7058,1,0.0,3500.0,000705801
7065,1,0.0,3500.0,000706501
7071,1,0.0,3500.0,000707101
7072,1,0.0,3500.0,000707201
7074,1,0.0,3500.0,000707401
7075,1,0.2,3500.0,000707501
7076,1,0.0,3500.0,000707601
7077,1,0.4,3500.0,000707701
7078,1,0.0,3500.0,000707801
7082,1,0.3,3500.0,000708201
7083,1,0.0,3500.0,000708301
6045,1,4.0,3500.0,000604501
7092,1,1.5,3500.0,000709201
7091,1,0.0,3500.0,000709101
7094,1,4.0,3500.0,000709401
7096,1,2.5,3500.0,000709601
7097,1,0.2,3500.0,000709701
7080,1,2.5,3500.0,000708001
7081,1,0.0,3500.0,000708101
7084,1,1.6,3500.0,000708401
7085,1,2.0,3500.0,000708501
7087,1,0.0,3500.0,000708701
7088,1,0.0,3500.0,000708801
7089,1,0.0,3500.0,000708901
7093,1,1.5,3500.0,000709301
7098,1,0.0,3500.0,000709801
7100,1,0.0,3500.0,000710001
7101,1,0.0,3500.0,000710101
7103,1,0.0,0.0,000710301
7104,1,0.0,3500.0,000710401
7105,1,8.0,49.99,000710501
7110,1,4.0,3500.0,000711001
7111,1,1.5,3500.0,000711101
7112,1,0.0,3500.0,000711201
7114,1,0.0,3500.0,000711401
7115,1,0.0,3500.0,000711501
7116,1,5.0,3500.0,000711601
7118,1,0.5,3500.0,000711801
7119,1,0.0,3500.0,000711901
7120,1,0.0,3500.0,000712001
7122,1,0.0,3500.0,000712201
7125,1,0.0,3500.0,000712501
7129,1,0.8,3500.0,000712901
7131,1,0.0,3500.0,000713101
7132,1,0.0,3500.0,000713201
7134,1,4.0,3500.0,000713401
7108,1,0.0,3500.0,000710801
7109,1,0.0,3500.0,000710901
7113,1,5.0,3500.0,000711301
7117,1,0.0,3500.0,000711701
7121,1,0.3,3500.0,000712101
7123,1,0.0,3500.0,000712301
7124,1,0.0,3500.0,000712401
7135,1,0.0,3500.0,000713501
7136,1,5.0,3500.0,000713601
7137,1,0.0,3500.0,000713701
7140,1,4.0,3500.0,000714001
7141,1,2.5,3500.0,000714101
7142,1,0.0,3500.0,000714201
7144,1,0.0,3500.0,000714401
7145,1,0.0,3500.0,000714501
7146,1,0.0,3500.0,000714601
7148,1,0.0,3500.0,000714801
7149,1,4.0,3500.0,000714901
7130,1,0.0,3500.0,000713001
7155,1,0.0,3500.0,000715501
7157,1,2.5,3500.0,000715701
7161,1,0.0,3500.0,000716101
7162,1,1.6,3500.0,000716201
7143,1,0.0,3500.0,000714301
7150,1,0.0,3500.0,000715001
7151,1,0.0,3500.0,000715101
7152,1,0.0,3500.0,000715201
7154,1,0.0,3500.0,000715401
7156,1,4.0,3500.0,000715601
7158,1,2.5,3500.0,000715801
7163,1,0.0,3500.0,000716301
7164,1,0.0,3500.0,000716401
7166,1,0.1,3500.0,000716601
7167,1,0.0,3500.0,000716701
7165,1,0.0,3500.0,000716501
7160,1,5.0,3500.0,000716001
7159,1,5.0,3500.0,000715901
7169,1,8.0,3500.0,000716901
7173,1,0.0,3500.0,000717301
7175,1,0.0,3500.0,000717501
7176,1,0.0,3500.0,000717601
7177,1,0.8,3500.0,000717701
7178,1,8.0,3500.0,000717801
7180,1,3.0,3500.0,000718001
7181,1,4.0,3500.0,000718101
7182,1,0.0,3500.0,000718201
7183,1,2.5,3500.0,000718301
7184,1,0.2,3500.0,000718401
7185,1,0.0,3500.0,000718501
7186,1,0.0,3500.0,000718601
7189,1,0.2,3500.0,000718901
7192,1,0.3,3500.0,000719201
7193,1,0.0,3500.0,000719301
7171,1,0.0,3500.0,000717101
7187,1,0.0,3500.0,000718701
7190,1,0.0,3500.0,000719001
7194,1,1.6,3500.0,000719401
7195,1,0.0,3500.0,000719501
7198,1,2.5,3500.0,000719801
7197,1,1.6,3500.0,000719701
7199,1,4.0,3500.0,000719901
7200,1,8.0,3500.0,000720001
7201,1,0.0,3500.0,000720101
7203,1,2.5,3500.0,000720301
7205,1,0.0,3500.0,000720501
7206,1,1.5,3500.0,000720601
7208,1,0.0,3500.0,000720801
7211,1,0.0,3500.0,000721101
7215,1,0.0,3500.0,000721501
7216,1,0.0,3500.0,000721601
7219,1,0.0,3500.0,000721901
7222,1,0.5,3500.0,000722201
7196,1,4.0,3500.0,000719601
7207,1,0.0,3500.0,000720701
7210,1,1.6,3500.0,000721001
7212,1,2.5,3500.0,000721201
7214,1,1.3,3500.0,000721401
7218,1,4.0,3500.0,000721801
7220,1,0.0,3500.0,000722001
7221,1,0.0,3500.0,000722101
7223,1,0.0,3500.0,000722301
7224,1,1.6,3500.0,000722401
7225,1,0.0,3500.0,000722501
7226,1,0.3,3500.0,000722601
7229,1,0.0,3500.0,000722901
7230,1,0.0,3500.0,000723001
7231,1,0.0,3500.0,000723101
7232,1,0.0,3500.0,000723201
7234,1,0.1,3500.0,000723401
7235,1,0.4,3500.0,000723501
7237,1,0.1,3500.0,000723701
7227,1,2.5,3500.0,000722701
7236,1,0.0,3500.0,000723601
7239,1,5.0,3500.0,000723901
7242,1,0.0,3500.0,000724201
7243,1,0.0,3500.0,000724301
7244,1,0.0,3500.0,000724401
7245,1,0.0,3500.0,000724501
7246,1,0.0,3500.0,000724601
7247,1,1.6,3500.0,000724701
7248,1,0.0,3500.0,000724801
7249,1,0.0,3500.0,000724901
7250,1,0.0,3500.0,000725001
7240,1,0.0,3500.0,000724001
7251,1,0.0,3500.0,000725101
7255,1,0.0,3500.0,000725501
7257,1,0.1,3500.0,000725701
7258,1,0.0,3500.0,000725801
7259,1,0.0,3500.0,000725901
7260,1,2.5,3500.0,000726001
7263,1,0.0,3500.0,000726301
7264,1,1.6,3500.0,000726401
7265,1,2.5,3500.0,000726501
7268,1,1.5,3500.0,000726801
7269,1,1.75,3500.0,000726901
7272,1,0.0,3500.0,000727201
7273,1,1.5,3500.0,000727301
7274,1,0.4,3500.0,000727401
7261,1,0.0,3500.0,000726101
7252,1,5.0,3500.0,000725201
7254,1,0.0,3500.0,000725401
7256,1,1.6,3500.0,000725601
7262,1,0.0,3500.0,000726201
7266,1,0.0,3500.0,000726601
7267,1,0.0,3500.0,000726701
7270,1,0.0,3500.0,000727001
7271,1,2.5,3500.0,000727101
7277,1,5.0,3500.0,000727701
7278,1,0.0,3500.0,000727801
7279,1,0.0,3500.0,000727901
7281,1,0.0,3500.0,000728101
7283,1,0.0,3500.0,000728301
7285,1,2.0,3500.0,000728501
7286,1,0.0,3500.0,000728601
7284,1,1.6,3500.0,000728401
7287,1,0.0,3500.0,000728701
7289,1,0.0,3500.0,000728901
7290,1,0.0,3500.0,000729001
7291,1,4.0,3500.0,000729101
7292,1,0.0,3500.0,000729201
7294,1,0.0,3500.0,000729401
7295,1,1.5,3500.0,000729501
7297,1,1.6,3500.0,000729701
7300,1,0.0,3500.0,000730001
7301,1,0.0,3500.0,000730101
7302,1,2.5,3500.0,000730201
7303,1,1.5,3500.0,000730301
7304,1,0.0,3500.0,000730401
7306,1,2.5,3500.0,000730601
7307,1,0.0,3500.0,000730701
7308,1,0.0,3500.0,000730801
7310,1,0.0,3500.0,000731001
7311,1,0.0,3500.0,000731101
7296,1,0.0,3500.0,000729601
7298,1,0.0,3500.0,000729801
7305,1,0.0,3500.0,000730501
7309,1,4.0,3500.0,000730901
7312,1,5.0,3500.0,000731201
7313,1,0.0,3500.0,000731301
7315,1,0.0,3500.0,000731501
7318,1,0.3,3500.0,000731801
7323,1,2.0,3500.0,000732301
7326,1,2.5,3500.0,000732601
7329,1,0.0,3500.0,000732901
7330,1,1.6,3500.0,000733001
7331,1,4.0,3500.0,000733101
7332,1,0.0,3500.0,000733201
7334,1,0.0,3500.0,000733401
6332,1,0.0,3500.0,000633201
6616,1,0.0,3500.0,000661601
7314,1,0.0,3500.0,000731401
7317,1,0.0,3500.0,000731701
7319,1,0.0,3500.0,000731901
7320,1,1.3,3500.0,000732001
7321,1,0.0,3500.0,000732101
7322,1,2.5,3500.0,000732201
7325,1,0.0,3500.0,000732501
7327,1,0.0,3500.0,000732701
7335,1,0.8,3500.0,000733501
7336,1,5.0,3500.0,000733601
7338,1,2.5,3500.0,000733801
7340,1,8.0,3500.0,000734001
7341,1,0.0,3500.0,000734101
7342,1,0.0,3500.0,000734201
7344,1,0.0,3500.0,000734401
7345,1,1.5,3500.0,000734501
7346,1,0.0,3500.0,000734601
7347,1,1.6,3500.0,000734701
7348,1,1.6,3500.0,000734801
7349,1,0.0,3500.0,000734901
7350,1,0.0,3500.0,000735001
7351,1,0.0,3500.0,000735101
7352,1,0.0,3500.0,000735201
7353,1,2.5,3500.0,000735301
7354,1,1.5,3500.0,000735401
7356,1,2.5,3500.0,000735601
7357,1,5.0,3500.0,000735701
7361,1,6.0,3500.0,000736101
7362,1,0.0,3500.0,000736201
7364,1,2.5,3500.0,000736401
7365,1,0.0,3500.0,000736501
7367,1,0.7,3500.0,000736701
7368,1,0.0,3500.0,000736801
7369,1,0.0,3500.0,000736901
7374,1,4.0,3500.0,000737401
7376,1,0.0,3500.0,000737601
7377,1,0.0,3500.0,000737701
7379,1,0.0,3500.0,000737901
7380,1,0.0,3500.0,000738001
7381,1,5.0,3500.0,000738101
7383,1,0.0,3500.0,000738301
7384,1,8.0,3500.0,000738401
7385,1,0.0,3500.0,000738501
896,1,0.0,3500.0,000089601
7360,1,0.0,3500.0,000736001
7366,1,0.0,3500.0,000736601
7370,1,0.0,3500.0,000737001
7371,1,0.2,3500.0,000737101
7373,1,0.2,3500.0,000737301
7375,1,0.2,3500.0,000737501
7378,1,0.0,3500.0,000737801
7386,1,0.4,3500.0,000738601
7387,1,0.0,3500.0,000738701
7390,1,0.0,3500.0,000739001
7395,1,0.0,3500.0,000739501
7396,1,1.5,3500.0,000739601
7398,1,0.4,3500.0,000739801
7400,1,1.75,3500.0,000740001
7402,1,0.0,3500.0,000740201
7403,1,5.0,3500.0,000740301
7409,1,6.0,3500.0,000740901
7410,1,0.0,3500.0,000741001
7411,1,2.5,3500.0,000741101
7413,1,5.0,3500.0,000741301
7392,1,0.4,3500.0,000739201
7393,1,4.0,3500.0,000739301
7394,1,0.0,3500.0,000739401
7397,1,0.0,3500.0,000739701
7399,1,4.0,3500.0,000739901
7401,1,2.5,3500.0,000740101
7404,1,1.5,3500.0,000740401
7405,1,0.0,3500.0,000740501
7407,1,1.75,3500.0,000740701
7412,1,0.2,3500.0,000741201
7414,1,0.4,3500.0,000741401
7415,1,0.0,3500.0,000741501
7416,1,0.0,3500.0,000741601
7418,1,0.0,3500.0,000741801
7421,1,0.0,3500.0,000742101
7422,1,0.0,3500.0,000742201
7424,1,2.5,3500.0,000742401
7426,1,8.0,3500.0,000742601
7427,1,0.0,3500.0,000742701
7428,1,0.0,3500.0,000742801
7430,1,0.3,3500.0,000743001
7432,1,1.75,3500.0,000743201
7433,1,0.1,3500.0,000743301
7435,1,0.0,3500.0,000743501
7437,1,0.0,3500.0,000743701
7438,1,0.4,3500.0,000743801
7444,1,0.0,3500.0,000744401
7447,1,2.5,3500.0,000744701
7448,1,2.5,3500.0,000744801
7425,1,0.7,3500.0,000742501
7429,1,2.5,3500.0,000742901
7431,1,1.6,3500.0,000743101
7434,1,0.0,3500.0,000743401
7439,1,2.5,3500.0,000743901
7440,1,0.0,3500.0,000744001
7443,1,0.0,3500.0,000744301
7445,1,0.1,3500.0,000744501
7449,1,2.0,3500.0,000744901
7453,1,8.0,3500.0,000745301
7457,1,0.0,3500.0,000745701
7461,1,0.0,3500.0,000746101
7464,1,0.0,3500.0,000746401
7466,1,0.0,3500.0,000746601
7467,1,1.5,3500.0,000746701
7468,1,0.0,3500.0,000746801
7469,1,0.0,3500.0,000746901
7472,1,0.0,3500.0,000747201
7473,1,8.0,3500.0,000747301
7474,1,2.5,3500.0,000747401
7475,1,0.0,3500.0,000747501
7476,1,0.0,3500.0,000747601
7477,1,0.3,3500.0,000747701
7482,1,0.0,3500.0,000748201
7483,1,6.0,3500.0,000748301
7484,1,3.5,3500.0,000748401
7485,1,0.0,3500.0,000748501
7486,1,0.0,3500.0,000748601
7487,1,0.0,3500.0,000748701
7488,1,0.0,3500.0,000748801
663,1,0.0,3500.0,000066301
7450,1,0.0,3500.0,000745001
7452,1,0.0,3500.0,000745201
7454,1,0.0,3500.0,000745401
7456,1,0.4,3500.0,000745601
7460,1,1.6,3500.0,000746001
7463,1,0.0,3500.0,000746301
7470,1,0.0,3500.0,000747001
7471,1,0.0,3500.0,000747101
7478,1,0.0,3500.0,000747801
7479,1,4.0,3500.0,000747901
7480,1,0.0,3500.0,000748001
7481,1,0.0,3500.0,000748101
7489,1,0.0,3500.0,000748901
7491,1,0.0,3500.0,000749101
7492,1,0.0,3500.0,000749201
7495,1,0.0,3500.0,000749501
7496,1,0.0,3500.0,000749601
7497,1,4.0,3500.0,000749701
7499,1,2.5,3500.0,000749901
7500,1,0.4,3500.0,000750001
7501,1,0.0,3500.0,000750101
7502,1,1.6,3500.0,000750201
7504,1,0.0,3500.0,000750401
7505,1,2.5,3500.0,000750501
7506,1,0.0,3500.0,000750601
7507,1,1.6,3500.0,000750701
7510,1,0.0,3500.0,000751001
7511,1,0.0,3500.0,000751101
7514,1,0.0,3500.0,000751401
7515,1,0.0,3500.0,000751501
7518,1,0.0,3500.0,000751801
7519,1,0.0,3500.0,000751901
7520,1,0.0,3500.0,000752001
7522,1,2.5,3500.0,000752201
7523,1,2.5,3500.0,000752301
7525,1,0.0,3500.0,000752501
7527,1,0.0,3500.0,000752701
7493,1,0.0,3500.0,000749301
7494,1,0.0,3500.0,000749401
7498,1,0.0,3500.0,000749801
7503,1,0.0,3500.0,000750301
7509,1,0.7,3500.0,000750901
7512,1,1.75,3500.0,000751201
7516,1,0.0,3500.0,000751601
